,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
10,0.005,32,2,1.3222045920308267,1.2817880081409163,1.2798065785157657,1.2783725037589122,1.2773683069399042,1.2766881100472023,1.276201376724046,1.2758352169327762,1.2755489570804397,1.2753186467458741,1.2751294303066458,1.2749715966712574,1.2748384712185057,1.2747252553369581,1.2746283644991612,1.274545035773653,1.2744730855758875,1.2744107540560348,1.2743566011915237,1.2743094348072594,1.2742682589836234,1.274232235918961,1.274200656961533,1.274172920088332,1.2741485120525458,1.2741269940056195,1.2741079897694338,1.2740911761733387,1.2740762750292947,1.2740630464260463,1.2740512830982191,1.274040805679832,1.2740314586909585,1.2740231071357435,1.2740156336125648,1.2740089358547897,1.2740029246345974,1.2739975219736601,1.2739926596136535,1.2739882777071447
11,0.005,32,3,1.3236699003568202,1.2841173353239062,1.2828451594817072,1.2816831764680692,1.2804355262053257,1.2792252227926242,1.2780590026445966,1.2769345718325928,1.2758498335505706,1.2748027985106438,1.2737915300235938,1.2728141141220637,1.2718686513413302,1.270953264369754,1.2700661149933834,1.2692054244356181,1.2683694927022167,1.2675567142516606,1.2667655887953575,1.2659947271077243,1.2652428523838777,1.2645087980012983,1.263791502624307,1.2630900035296244,1.2624034288986044,1.26173098966471,1.2610719713521632,1.2604257262081877,1.259791665822504,1.2591692543439121,1.2585580023422784,1.2579574613212328,1.2573672188584626,1.256786894333076,1.2562161351900738,1.255654613688126,1.2551020240767465,1.2545580801512286,1.2540225131373497,1.2534950698622294
12,0.005,16,1,1.2724037405756818,1.2243183817989107,1.2138711790769647,1.2077844458429938,1.2035411347972744,1.2003777761609478,1.1979279833621095,1.195981258372649,1.1944048046076858,1.1931094874154808,1.1920326450785206,1.191128625306983,1.1903632365732408,1.1897103173468826,1.1891495131315044,1.1886647760266962,1.1882433162213395,1.1878748479627406,1.187551034513927,1.1872650718632447,1.1870113717736785,1.186785317521939,1.1865830737809608,1.1864014374175942,1.1862377195738916,1.186089651898637,1.185955311571661,1.1858330610510783,1.185721499422555,1.1856194229387638,1.1855257928728986,1.1854397092186324,1.1853603890827962,1.1852871488598016,1.185219389465544,1.1851565840559841,1.1850982677712472,1.1850440291371873,1.1849935028283276,1.1849463635531874
13,0.005,16,2,1.3032296047819665,1.2798964071216792,1.2782191985432947,1.2772023068748528,1.2765249467086992,1.2760453319697502,1.2756885578393689,1.275412530283166,1.2751924947227185,1.275013186377909,1.2748647075837325,1.274740314652254,1.2746351990196751,1.2745457944610106,1.2744693688469375,1.27440377409015,1.2743472867954293,1.2742985026430975,1.2742562636839716,1.2742196064815723,1.2741877239117612,1.2741599362138254,1.2741356685166927,1.2741144330406615,1.2740958147738695,1.2740794597983467,1.2740650656816235,1.274052373508566,1.2740411612352573,1.2740312381211014,1.2740224400483937,1.274014625577465,1.2740076726147715,1.2740014755937983,1.2739959430863133,1.273990995775626,1.2739865647349042,1.2739825899629507,1.2739790191375182,1.273975806552645
14,0.005,16,3,1.304700213723573,1.2827398787770938,1.2814364324405487,1.2801974878913187,1.2790028056845342,1.277849963063079,1.2767371250354647,1.2756625381557125,1.2746244621350302,1.2736211393590249,1.2726507872303905,1.2717116076926516,1.270801807495571,1.2699196230418708,1.2690633449351614,1.2682313390204112,1.2674220622821253,1.2666340731838819,1.2658660368334718,1.2651167257916147,1.2643850175036284,1.2636698893182698,1.262970411944661,1.2622857420427789,1.2616151144814458,1.260957834650259,1.2603132710877298,1.2596808485894593,1.2590600418858318,1.2584503699251033,1.257851390760911,1.2572626970192962,1.256683911905991,1.2561146857072274,1.255554692734575,1.2550036286646615,1.2544612082269357,1.2539271631960542,1.2534012406494217,1.2528832014545432
15,0.005,1,1,1.2036369345568525,1.1892619066057237,1.1869894680343571,1.1859535813865973,1.18537243669769,1.185013843093079,1.1847781536312398,1.1846159615926048,1.1845003060888533,1.1844154313438449,1.184351640759374,1.184302717022324,1.1842645369377702,1.1842342869568176,1.1842099993753237,1.184190268128049,1.184174069223321,1.1841606442223558,1.1841494228210359,1.1841399703135311,1.1841319512555322,1.184125103894561,1.184119221892182,1.1841141410699236,1.1841097296710166,1.1841058811184544,1.1841025085692374,1.1840995407770327,1.1840969189188524,1.1840945941395518,1.184092525636103,1.1840906791514985,1.1840890257821794,1.1840875410273688,1.184086204026435,1.1840849969434655,1.1840839044678297,1.1840829134067263,1.184082012351094,1.1840811914003668
16,0.005,1,2,1.2765381195787222,1.2738567042318594,1.273548627311222,1.2734303351531295,1.2733728369088515,1.2733428081216145,1.273326223233229,1.2733166460189334,1.2733109129637474,1.273307377608176,1.2733051418008134,1.2733036964414544,1.2733027436901676,1.273302104588329,1.2733016690825343,1.2733013680752612,1.2733011573554907,1.2733010081382845,1.2733009013775718,1.2733008242816692,1.2733007681404072,1.2733007269474599,1.273300696513009,1.273300673883628,1.2733006569576268,1.2733006442265862,1.2733006345995177,1.2733006272818461,1.2733006216912297,1.2733006173984285,1.2733006140854022,1.2733006115153678,1.2733006095112487,1.273300607940064,1.2733006067015447,1.2733006057197942,1.2733006049371465,1.2733006043096189,1.2733006038035388,1.2733006033930268
17,0.005,1,3,1.277579528138136,1.267953253899083,1.2633971953813876,1.2594371405445872,1.2558934194656828,1.2526788155242228,1.249736693423214,1.247026141460368,1.2445154771555818,1.242179199619436,1.2399963391753386,1.2379494198088323,1.2360237328873098,1.2342067966165673,1.2324879406061084,1.2308579808322575,1.2293089623248132,1.2278339535841443,1.2264268810034324,1.2250823945273008,1.2237957579082859,1.2225627584868857,1.2213796325823862,1.2202430034516079,1.2191498294298726,1.2180973603692027,1.2170831008736842,1.2161047791304331,1.2151603203680263,1.2142478241582428,1.2133655449229785,1.2125118751247952,1.2116853307132085,1.2108845384743494,1.2101082249928081,1.2093552069842186,1.2086243827977021,1.2079147249204671,1.207225273344103,1.2065551296745005
18,0.05,10000,1,1.5591362363102468,1.4584015846211744,1.3807868451651808,1.3046946886080668,1.2656453857181935,1.2514853443629725,1.24335443328377,1.2378154243458925,1.2337129575529213,1.2304991326635903,1.2278728777564687,1.225655983896122,1.2237372062009053,1.2220439014883204,1.2205267055666054,1.2191508656173202,1.217891138745447,1.216728678522597,1.2156490698582183,1.2146410496362499,1.2136956499466478,1.2128056095028172,1.211964959940504,1.2111687290204034,1.2104127237542486,1.2096933692903853,1.209007587416359,1.2083527036758155,1.207726375462491,1.2071265357020804,1.206551348261839,1.205999172285188,1.2054685333908985,1.2049581002047507,1.204466665072295,1.2039931280789469,1.2035364837081768,1.203095809620777,1.202670257152509,1.2022590432140459
19,0.05,10000,2,1.562702370033361,1.4621855360297284,1.3803579263964887,1.3125415078333047,1.2892112647020384,1.2844490422929162,1.2828361581515877,1.28206138865228,1.2815603059661784,1.281168906660044,1.2808330854674963,1.2805324226079091,1.28025783924815,1.280004485897333,1.2797692954533626,1.2795500654542378,1.279345077921899,1.279152923366551,1.2789724092381978,1.2788025066596622,1.2786423162354623,1.2784910443015736,1.2783479854193125,1.2782125089091128,1.2780840481744098,1.2779620920532153,1.27784617770038,1.277735884657771,1.2776308298651056,1.277530663426882,1.2774350649941193,1.277343740650759,1.2772564202176386,1.2771728549044934,1.2770928152539642,1.2770160893321674,1.2769424811287462,1.276871809135956,1.2768039050816504,1.2767386127953098
20,0.05,10000,3,1.5628729438776245,1.4626435395269008,1.3809779017734274,1.313281105907547,1.2902364333198242,1.285783709085625,1.284453933598371,1.2839291863462143,1.2836457628911933,1.283442405483321,1.2832681533438735,1.283105565464937,1.2829482102827172,1.2827935375170951,1.2826404639896811,1.2824884999838277,1.282337411367256,1.2821870802955044,1.2820374443669305,1.2818884686917442,1.2817401325240638,1.2815924226333362,1.2814453299132886,1.2812988475962348,1.2811529702861402,1.2810076934203798,1.2808630129617842,1.2807189252175777,1.2805754267300267,1.280432514208629,1.280290184486949,1.2801484344944043,1.2800072612373015,1.2798666617857095,1.2797266332640669,1.279587172844221,1.2794482777400644,1.2793099452032413,1.2791721725195777,1.2790349570060047
21,0.05,128,1,1.2653903833935924,1.213423355703558,1.1987914972498657,1.1935932419674993,1.1916993706057206,1.1909530656342804,1.190592099661032,1.1903934828961082,1.190274387950226,1.1901983393735769,1.1901473648877012,1.1901118534995605,1.1900863254010712,1.1900674894063517,1.190053281882059,1.1900423613421056,1.1900338286328016,1.190027065047442,1.1900216350488673,1.1900172258608748,1.1900136088628581,1.190010614288635,1.190008114271002,1.1900060112515374,1.1900042299158178,1.1900027114909515,1.1900014096542755,1.1900002875586446,1.1899993156429332,1.1899984700021657,1.1899977311614416,1.1899970831445714,1.1899965127600938,1.1899960090492496,1.1899955628557282,1.1899951664877841,1.1899948134510026,1.1899944982355048,1.1899942161454298,1.1899939631614598
22,0.05,128,2,1.2993616276500672,1.278348766438455,1.276072413534459,1.275302056881445,1.275050915023432,1.2749748379022556,1.2749486528901188,1.2749382209044322,1.2749335740803924,1.2749313242778102,1.2749301637062884,1.27492953477579,1.274929180451497,1.2749289745590686,1.2749288518855275,1.2749287772654607,1.2749287310656638,1.2749287020094318,1.2749286834681015,1.2749286714703076,1.2749286635985317,1.2749286583609043,1.2749286548255623,1.2749286524039085,1.2749286507201631,1.2749286495318453,1.2749286486807674,1.2749286480625446,1.2749286476074535,1.2749286472683232,1.274928647012804,1.2749286468183998,1.2749286466692398,1.2749286465539684,1.2749286464643454,1.2749286463943132,1.2749286463393634,1.2749286462961031,1.2749286462619536,1.2749286462349374
23,0.05,128,3,1.3004368038198932,1.2813221655800309,1.2754837424405971,1.2680946594917528,1.2610690167796856,1.2552707838349892,1.2503126752065534,1.2459864693411689,1.2421570319561754,1.238728383401866,1.2356296231285901,1.2328070014123458,1.2302188804331204,1.2278323906863404,1.225621151596796,1.2235636788537836,1.221642245914192,1.2198420536990775,1.2181506146083396,1.216557288774848,1.2150529303763205,1.2136296146658319,1.2122804249315708,1.2109992844409312,1.2097808225012148,1.2086202666559278,1.2075133551017654,1.2064562649030266,1.2054455526655172,1.2044781051277007,1.203551097714954,1.2026619595410222,1.2018083436702176,1.2009881017037338,1.200199261944576,1.1994400105430982,1.1987086751399127,1.1980037106129682,1.197323686606789,1.1966672765785389
24,0.05,64,1,1.2455733333805634,1.208350734305502,1.1976605188712528,1.1933322052930857,1.1916263539030574,1.190927562512519,1.1905829173840168,1.190390762322528,1.1902743739231485,1.1901994494596801,1.1901488913715894,1.1901134709438168,1.1900878857203345,1.1900689301518368,1.1900545826903082,1.1900435223044237,1.190034859239359,1.1900279784775536,1.1900224452568915,1.1900179461531155,1.190014251273599,1.1900111893793235,1.1900086311456333,1.1900064776741681,1.190004652468075,1.1900030957366758,1.1900017602949138,1.1900006085721873,1.1899996104041826,1.18999874138471,1.189997981622947,1.1899973147974652,1.1899967274297998,1.1899962083219833,1.189995748117649,1.189995338957051,1.1899949742040272,1.1899946482284895,1.1899943562320736,1.1899940941075582
25,0.05,64,2,1.289843318793564,1.27735688961605,1.2758182993211054,1.2752145848316294,1.2750198365456709,1.274962839616273,1.2749436558380403,1.2749359589344738,1.2749324532535857,1.2749307170708732,1.2749298080547593,1.2749293133069344,1.2749290362551542,1.2749288776907817,1.2749287853625413,1.2749287308436807,1.2749286982708488,1.2749286786099387,1.2749286666308357,1.2749286592648856,1.274928654691809,1.2749286518220784,1.2749286499986523,1.274928648822766,1.2749286480510285,1.2749286475340784,1.2749286471797445,1.274928646930785,1.2749286467513734,1.2749286466188687,1.2749286465187784,1.2749286464416794,1.2749286463813212,1.2749286463334617,1.2749286462951448,1.2749286462642526,1.2749286462392269,1.2749286462188902,1.2749286462023344,1.2749286461888443
26,0.05,64,3,1.2926065321354316,1.2805899583617133,1.2749615367765534,1.2677595057994382,1.2608337381539507,1.2550851715673093,1.2501578996784342,1.2458531419471308,1.2420394337724434,1.2386227193799677,1.2355332686589255,1.2327180980744643,1.2301360980783658,1.2277547756422205,1.225548021782166,1.2234945471424086,1.2215767627593788,1.2197799641977023,1.2180917268763989,1.216501451227889,1.2150000159086052,1.213579510041309,1.2122330240003991,1.2109544840783057,1.2097385204185807,1.2085803604497023,1.207475742079169,1.2064208423610598,1.2054122184024594,1.2044467580426539,1.2035216384055096,1.2026342908471659,1.2017823711382392,1.2009637339605823,1.2001764109833735,1.1994185919264018,1.1986886081302477,1.1979849182411968,1.1973060956887676,1.1966508176897657
27,0.05,32,1,1.2310804816691532,1.202423234633752,1.1958461861041552,1.1927847491757846,1.1914297790947372,1.1908378283935026,1.1905356208520406,1.1903631910770034,1.1902569869606847,1.190187763867154,1.1901406222904296,1.1901073737992238,1.1900832418684015,1.1900653021730896,1.1900516913254482,1.1900411814936598,1.190032940278637,1.1900263894015304,1.190021118505136,1.1900168309136574,1.1900133085635094,1.1900103887823532,1.190007948585936,1.190005893857707,1.1900041517664761,1.1900026653718443,1.1900013897328376,1.1900002890652641,1.1899993346409383,1.189998503218436,1.189997775859175,1.1899971370258795,1.189996573890093,1.1899960757959218,1.1899956338415647,1.1899952405503917,1.1899948896106396,1.18999457566807,1.1899942941597987,1.1899940411803391
28,0.05,32,2,1.2844403854422637,1.2764435929336095,1.2756004029266803,1.2751732263950903,1.2750162215681664,1.2749648659031088,1.2749457476793862,1.2749374255724062,1.2749334084608035,1.2749313342439468,1.2749302116906984,1.2749295821722402,1.2749292188590942,1.2749290040256744,1.2749288742558362,1.2749287943421947,1.2749287442376498,1.274928712277212,1.2749286915436049,1.2749286778653646,1.2749286686882415,1.2749286624259377,1.2749286580799204,1.274928655013286,1.2749286528143777,1.2749286512134939,1.2749286500314414,1.2749286491474112,1.2749286484787181,1.274928647967888,1.274928647574345,1.274928647269,1.2749286470306886,1.2749286468437973,1.2749286466966594,1.2749286465804572,1.27492864648846,1.274928646415484,1.2749286463575094,1.274928646311399
29,0.05,32,3,1.2877249356985612,1.2782861527017308,1.2730557336368458,1.2662615237530979,1.2596222943609132,1.2540720156962146,1.2492965338256956,1.2451112231973351,1.2413926752023197,1.2380527572181865,1.235026166266097,1.2322631636874375,1.2297250033844254,1.2273809282822572,1.2252061257709321,1.22318029323712,1.2212866065207792,1.2195109633273788,1.217841419289362,1.2162677617970796,1.2147811839293539,1.2133740320546242,1.212039608259417,1.2107720140059053,1.2095660251089486,1.208416990747608,1.207320751109557,1.206273569627914,1.2052720767602498,1.2043132229850084,1.2033942392262234,1.20251260331617,1.2016660114051352,1.2008523534545654,1.2000696921236693,1.1993162444938121,1.1985903661797574,1.1978905374591717,1.1972153511171577,1.1965635017548446
30,0.05,16,1,1.2185397916594536,1.1962849398808078,1.1924612291443966,1.1912621859077432,1.1907454394879506,1.1904794445075462,1.1903266757573774,1.1902320493413967,1.1901700663121955,1.1901276727835979,1.1900976602295934,1.1900758038515522,1.1900595058544918,1.190047104686198,1.19003750208652,1.190029951596402,1.1900239335474176,1.1900190785082416,1.1900151189552954,1.1900118579433718,1.1900091483193442,1.190006878644499,1.1900049634836434,1.1900033365947504,1.1900019460805575,1.1900007508892378,1.1899997182567041,1.1899988218152346,1.1899980401795984,1.1899973558794044,1.1899967545452428,1.1899962242827682,1.1899957551873055,1.1899953389644615,1.1899949686313989,1.1899946382799709,1.189994342887661,1.189994078165734,1.1899938404365489,1.1899936265338658
31,0.05,16,2,1.2809476052539228,1.2757001751763752,1.2751522233558619,1.2750097273513779,1.2749636137502391,1.2749455388767614,1.2749374296833182,1.2749334534792582,1.2749313816823908,1.2749302527366373,1.2749296155374459,1.2749292453344097,1.274929024876696,1.2749288906953171,1.274928807373785,1.2749287546402872,1.2749287206383322,1.2749286983026162,1.2749286833525963,1.2749286731552791,1.2749286660676447,1.2749286610498443,1.2749286574342742,1.274928654785902,1.274928652816789,1.2749286513332023,1.2749286502025479,1.274928649332473,1.2749286486575186,1.2749286481304865,1.274928647716792,1.2749286473907129,1.2749286471328636,1.2749286469284613,1.274928646766125,1.274928646637018,1.2749286465342353,1.2749286464523517,1.274928646387086,1.2749286463350493
32,0.05,16,3,1.2841504274095341,1.2728795814840608,1.264884775002282,1.2584838224084083,1.253089997532889,1.2484261923711655,1.2443266576291319,1.240677279537559,1.2373950132920448,1.2344175779013733,1.2316971825243395,1.2291964269657143,1.2268855304824522,1.2247404107129403,1.2227413224976922,1.2208718744928875,1.2191183062606423,1.21746894844842,1.215913813910165,1.2144442839420166,1.2130528645818288,1.2117329951798668,1.2104788964266016,1.2092854484941042,1.2081480924008536,1.2070627494652355,1.2060257549826834,1.2050338031890317,1.204083901256773,1.2031733305801193,1.2022996139872,1.2014604878074138,1.2006538779432918,1.1998778792666946,1.1991307377915463,1.1984108351788485,1.1977166752113666,1.1970468719401663,1.1964001392569843,1.1957752816880818
33,0.05,1,1,1.1736234568384538,1.1857467325202422,1.1841706717595504,1.1841185216051073,1.1841096217448634,1.184107261267817,1.1841064572783533,1.184106147156285,1.1841060290694938,1.1841059955346493,1.1841060012442173,1.1841060248472461,1.184106055609793,1.1841060879875918,1.184106119145129,1.184106147719232,1.1841061731622986,1.1841061953770675,1.1841062145073007,1.1841062308159518,1.1841062446142154,1.1841062562208995,1.1841062659400956,1.184106274049922,1.1841062807978964,1.1841062864001912,1.1841062910430535,1.1841062948853354,1.1841062980614847,1.184106300684627,1.1841063028495038,1.1841063046351716,1.1841063061074104,1.1841063073208256,1.1841063083206644,1.1841063091443649,1.1841063098228666,1.1841063103817162,1.1841063108419903,1.1841063112210692
34,0.05,1,2,1.2617875357821358,1.2699930580062286,1.2698188416151852,1.269814863392235,1.269814527472302,1.2698144886848126,1.2698144826155293,1.2698144814304537,1.269814481170761,1.2698144811108545,1.2698144810967122,1.2698144810933334,1.2698144810925203,1.2698144810923235,1.2698144810922758,1.269814481092264,1.2698144810922611,1.2698144810922607,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602,1.2698144810922602
35,0.05,1,3,1.2435386438207825,1.2226600585947425,1.2129649487887004,1.2060645660010758,1.2008116239401128,1.1966573626706425,1.1932814556739597,1.190479517054058,1.1881136220961273,1.1860869130870755,1.1843292634775262,1.1827886339663762,1.1814256021074945,1.180209768853109,1.1791173263949177,1.1781293705626004,1.1772307046629733,1.1764089757304232,1.1756540404346258,1.1749574926478448,1.174312306723672,1.1737125648546216,1.1731532463626466,1.172630063180376,1.1721393301768568,1.1716778620459838,1.1712428906421057,1.1708319981984774,1.1704430629880906,1.1700742148094925,1.1697237982890762,1.1693903424459657,1.169072535308067,1.1687692026279233,1.1684792899460952,1.1682018474032876,1.1679360168216608,1.1676810206689616,1.167436152592456,1.167200769267689
36,0.5,10000,1,1.3895497010986948,1.2720120603904137,1.246456688972708,1.2270451009928605,1.2140858419896778,1.2073207682893432,1.202825961908727,1.1995902566969092,1.1971526380980613,1.1952596071074353,1.1937571292615323,1.192544734861877,1.1915533092153614,1.1907333950694308,1.190048566157027,1.1894714175788415,1.188980996910166,1.1885610797150716,1.1881989690878318,1.1878846367289777,1.1876100956326319,1.187368934767343,1.1871559697464311,1.1869669780292187,1.1867984965606306,1.1866476660166252,1.1865121101337417,1.1863898416392042,1.1862791884773447,1.186178735612434,1.1860872788516879,1.1860037879938823,1.1859273772512766,1.1858572813740118,1.1857928362688637,1.185733463178795,1.1856786556984753,1.1856279690603337,1.1855810112479315,1.1855374355875803
37,0.5,10000,2,1.3905355063296114,1.291316098822322,1.2826553841324684,1.2800375116925589,1.2782561525489513,1.277225048716393,1.2765563268032958,1.2760891274582458,1.2757439753331419,1.275478326505392,1.2752678817334087,1.2750977756785262,1.2749582926370968,1.2748427102596762,1.2747461603461583,1.274664991717704,1.2745963924672206,1.274538153337498,1.2744885120309382,1.2744460463071872,1.2744095978734369,1.274378216534565,1.2743511181789222,1.2743276525291432,1.2743072779853246,1.2742895417468167,1.2742740639437247,1.274260524865698,1.2742486546158776,1.2742382246844937,1.2742290410552612,1.274220938544233,1.2742137761352432,1.2742074331249325,1.2742018059279956,1.2741968054226398,1.2741923547393303,1.274188387414262,1.2741848458436467,1.2741816799866752
