,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0.005,10000,1,0.34693203883495144,0.3940970873786408,0.4665631067961165,0.5111844660194175,0.5128155339805825,0.5129126213592233,0.5129902912621359,0.5130485436893204,0.5130485436893204,0.5130873786407767,0.5131067961165049,0.5131456310679612,0.51326213592233,0.5134174757281553,0.5137669902912622,0.5140970873786408,0.5148349514563106,0.5150291262135922,0.5154757281553398,0.5156310679611651,0.5158640776699029,0.5162912621359224,0.5164271844660194,0.516621359223301,0.5171650485436893,0.5172038834951457,0.5172621359223301,0.5174951456310679,0.5177864077669903,0.5180970873786408,0.5183106796116504,0.5181941747572816,0.5182135922330097,0.518504854368932,0.5186601941747573,0.5189514563106796,0.5190485436893204,0.5192815533980583,0.5191844660194175,0.5193398058252428
1,0.005,10000,2,0.48615533980582526,0.4957864077669903,0.5124854368932039,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922
2,0.005,10000,3,0.47741747572815535,0.49019417475728155,0.5022718446601941,0.5126407766990291,0.5129708737864078,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922
3,0.005,128,1,0.5134174757281553,0.5197281553398059,0.5234757281553398,0.526252427184466,0.5284466019417475,0.530252427184466,0.5312815533980583,0.532621359223301,0.5337281553398058,0.5347572815533981,0.5355728155339806,0.5360388349514563,0.5363300970873787,0.5366601941747573,0.5369514563106796,0.5375145631067961,0.537747572815534,0.5378252427184466,0.5379805825242718,0.5382330097087379,0.5382718446601942,0.5381747572815534,0.5382330097087379,0.5382718446601942,0.5384660194174757,0.5393009708737864,0.5397281553398058,0.5396893203883495,0.5401941747572816,0.5403300970873787,0.5403883495145632,0.5403883495145632,0.5405631067961165,0.5406407766990291,0.5405631067961165,0.540621359223301,0.540621359223301,0.5407378640776699,0.5407378640776699,0.5407378640776699
4,0.005,128,2,0.5130291262135922,0.5130291262135922,0.5130679611650485,0.5132233009708738,0.5133203883495145,0.5135533980582524,0.5132233009708738,0.5131650485436893,0.5131067961165049,0.5129708737864078,0.5129320388349514,0.5129320388349514,0.5135922330097087,0.5134951456310679,0.5135533980582524,0.5135728155339806,0.5135922330097087,0.5136116504854369,0.5135922330097087,0.5136504854368932,0.5135922330097087,0.5135922330097087,0.5136893203883495,0.5136893203883495,0.5137281553398059,0.5137281553398059,0.5137281553398059,0.5137087378640777,0.5137087378640777,0.5136893203883495,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5136893203883495,0.5136699029126214,0.5135145631067961
5,0.005,128,3,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130679611650485,0.5131067961165049,0.5131456310679612,0.5132233009708738,0.5133592233009708,0.5135533980582524,0.5137669902912622,0.5140388349514563,0.5142524271844661,0.5144660194174757,0.514621359223301,0.5146601941747573,0.5146601941747573,0.5149320388349514,0.515242718446602,0.5155145631067961,0.5156504854368932,0.5160194174757281,0.5161747572815534,0.5162912621359224,0.5163689320388349,0.5165631067961165,0.5168155339805826,0.5170873786407767,0.5173398058252427,0.5174563106796116,0.5177281553398059,0.5179805825242718,0.5183883495145631,0.518621359223301,0.5189708737864077,0.5190873786407767,0.5192233009708738,0.5193203883495146,0.5195922330097087
6,0.005,64,1,0.515883495145631,0.5197087378640777,0.5234951456310679,0.5261941747572816,0.5291067961165049,0.530873786407767,0.5319611650485437,0.533378640776699,0.5345631067961165,0.535378640776699,0.535883495145631,0.5364077669902912,0.536621359223301,0.5367572815533981,0.5369708737864077,0.5376699029126214,0.5379417475728155,0.5381553398058252,0.5383300970873787,0.5384466019417475,0.5384077669902912,0.5384660194174757,0.538504854368932,0.5387572815533981,0.5389514563106796,0.539242718446602,0.5400970873786408,0.5401553398058252,0.5405825242718446,0.5405631067961165,0.5405825242718446,0.5404854368932038,0.5405825242718446,0.5405631067961165,0.5406407766990291,0.5407961165048544,0.5409514563106796,0.5409320388349514,0.5409320388349514,0.540873786407767
7,0.005,64,2,0.5130291262135922,0.5130485436893204,0.5130679611650485,0.5132815533980583,0.5133009708737865,0.5133203883495145,0.5132233009708738,0.5131650485436893,0.5129902912621359,0.5127766990291263,0.5129320388349514,0.5129126213592233,0.5128349514563106,0.5135728155339806,0.5134563106796116,0.5135339805825243,0.5135922330097087,0.5136116504854369,0.5136699029126214,0.5136310679611651,0.5136116504854369,0.5136504854368932,0.5136310679611651,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5137281553398059,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5137087378640777,0.5136893203883495,0.5136893203883495,0.5136893203883495,0.5136893203883495,0.5136893203883495,0.5135339805825243
8,0.005,64,3,0.5130291262135922,0.5130291262135922,0.5130291262135922,0.5130679611650485,0.5130679611650485,0.5130679611650485,0.5130679611650485,0.5131650485436893,0.513242718446602,0.5133398058252427,0.5134757281553398,0.5135339805825243,0.5138058252427185,0.5140776699029126,0.5145436893203883,0.5146407766990291,0.5147961165048544,0.5150291262135922,0.5153592233009708,0.5155339805825243,0.5157669902912622,0.5158446601941747,0.5160388349514563,0.5161941747572816,0.5162524271844661,0.5165631067961165,0.5166796116504855,0.5167961165048544,0.5170485436893204,0.517126213592233,0.5174174757281553,0.5175533980582524,0.5178058252427185,0.518,0.5181553398058253,0.5183300970873786,0.5186407766990291,0.5188349514563106,0.5192621359223301,0.5195728155339806
9,0.005,32,1,0.5181941747572816,0.5217087378640777,0.5246407766990291,0.5283300970873787,0.5300388349514563,0.5315339805825243,0.5326019417475728,0.5333980582524271,0.534252427184466,0.5354563106796116,0.5361359223300971,0.5364466019417475,0.5366796116504854,0.5369126213592234,0.5378058252427185,0.537864077669903,0.5376893203883495,0.537864077669903,0.538504854368932,0.5385436893203883,0.5384660194174757,0.5384854368932038,0.5386990291262136,0.5387184466019418,0.5388349514563107,0.5396116504854369,0.5400388349514563,0.5400194174757281,0.5405242718446602,0.5405242718446602,0.5406601941747573,0.5406990291262136,0.540873786407767,0.540873786407767,0.5409126213592234,0.5408932038834952,0.5408932038834952,0.5409514563106796,0.541009708737864,0.5409902912621359
